BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,PARTIND
0,32300,235343.0,45270.0,DebtCon,Mgr,3.0,0.0,1.0,210.922403425351,3.0,49.0,41.2648055149591,1
0,32300,195243.0,294372.0,DebtCon,Other,27.0,0.0,0.0,150.209380519585,0.0,22.0,39.0727756610572,1
0,32300,14163.0,60626.0,DebtCon,Other,0.0,0.0,0.0,109.031087969106,1.0,6.0,36.5010865081386,1
1,32300,167000.0,221100.0,DebtCon,Mgr,4.0,0.0,0.0,185.7,3.0,21.0,,1
0,32300,23448.0,45557.0,DebtCon,Other,0.0,0.0,0.0,69.1997307663403,0.0,7.0,15.7781966756788,0
0,32300,28213.0,40515.0,DebtCon,Other,0.0,0.0,0.0,55.0442425211134,0.0,7.0,15.3968766590426,0
0,32300,133193.0,174905.0,DebtCon,Mgr,13.0,0.0,0.0,177.051647596799,1.0,28.0,39.4756896018077,1
0,32300,194350.0,299720.0,DebtCon,Other,28.0,0.0,0.0,170.196867362851,0.0,23.0,40.2515100274568,1
0,32300,41877.0,78220.0,DebtCon,Other,8.0,,,121.997729378687,,23.0,31.8762620385859,1
0,32400,51220.0,106361.0,DebtCon,Office,3.0,0.0,0.0,172.362147963869,2.0,24.0,36.489097212995,0
1,32400,103000.0,149500.0,DebtCon,Mgr,12.0,1.0,0.0,88.2333333333333,2.0,38.0,,1
0,32400,128523.0,179390.0,DebtCon,Mgr,13.0,0.0,0.0,150.084287111049,1.0,28.0,43.1443455093886,1
0,32500,124548.0,169881.0,DebtCon,ProfExe,16.0,0.0,0.0,129.524283000677,1.0,17.0,28.8508135899719,1
0,32500,193409.0,297294.0,DebtCon,Other,30.0,0.0,0.0,150.799853540635,0.0,22.0,40.5927804501787,1
0,32500,232057.0,286938.0,DebtCon,ProfExe,15.0,0.0,1.0,249.954933268375,2.0,26.0,25.2547717450674,1
0,32600,17918.0,40000.0,DebtCon,Mgr,7.0,0.0,0.0,45.6666666666667,0.0,7.0,,1
0,32600,233216.0,38583.0,DebtCon,Mgr,4.0,0.0,1.0,226.146988770595,2.0,49.0,40.2221828644314,1
0,32600,79874.0,125000.0,DebtCon,Mgr,30.0,0.0,0.0,340.9,0.0,20.0,,0
0,32700,14955.0,38584.0,DebtCon,Other,29.0,0.0,0.0,197.986314767195,0.0,14.0,41.5290962681962,0
0,32700,39796.0,77819.0,DebtCon,Other,,,,294.430695775454,0.0,15.0,40.2370729567143,1
0,32800,35458.0,78116.0,DebtCon,Other,9.0,,,126.51770521674,,23.0,33.688056558854,1
0,32800,13781.0,43371.0,DebtCon,Other,28.0,0.0,0.0,203.839304749433,0.0,14.0,40.657779937283,0
0,32800,189564.0,296728.0,DebtCon,Other,27.0,0.0,0.0,155.536896736039,0.0,23.0,38.0533168600282,1
0,32800,37231.0,80347.0,DebtCon,Other,9.0,,,113.936592924481,,24.0,32.1700196226686,1
0,32900,232792.0,293949.0,DebtCon,ProfExe,13.0,0.0,1.0,275.6958052231,1.0,26.0,27.8782578441912,0
1,32900,,55657.0,,,1.0,1.0,3.0,210.012264786936,10.0,15.0,1.90922516300773,1
0,32900,49709.0,101222.0,DebtCon,Office,2.0,0.0,0.0,181.909824541909,2.0,24.0,35.0455962558024,1
0,32900,9200.0,66056.0,DebtCon,Other,0.0,0.0,0.0,107.6734382287,1.0,6.0,37.1895516454939,1
0,32900,37265.0,76154.0,DebtCon,Other,7.0,,,128.731143180763,,23.0,34.8579770616293,1
0,33000,18026.0,57436.0,DebtCon,Other,0.0,0.0,0.0,94.1189680451468,0.0,5.0,37.7499337325385,1
0,33000,232113.0,46286.0,DebtCon,Mgr,3.0,0.0,1.0,214.352957800361,2.0,50.0,42.5120000161799,1
0,33000,54821.0,104724.0,DebtCon,Office,1.0,0.0,0.0,164.300918721773,1.0,24.0,34.3919074689466,1
1,33000,153000.0,164000.0,DebtCon,Office,9.0,0.0,0.0,117.666666666667,4.0,32.0,,1
0,33000,138000.0,190000.0,DebtCon,ProfExe,22.0,0.0,0.0,188.166666666667,1.0,22.0,,1
0,33000,227543.0,289091.0,DebtCon,ProfExe,3.0,0.0,0.0,203.941586147549,0.0,29.0,17.425633476896,1
0,33000,104422.0,152298.0,DebtCon,Other,15.0,0.0,0.0,227.677765554804,0.0,40.0,42.2817023946213,1
0,33100,236847.0,46091.0,DebtCon,Mgr,1.0,0.0,2.0,205.650660199218,3.0,49.0,41.8326742806671,0
1,33100,111917.0,156552.0,DebtCon,Mgr,12.0,0.0,0.0,107.294899601489,2.0,37.0,41.4415486629268,1
0,33100,238018.0,44379.0,DebtCon,Mgr,3.0,0.0,2.0,195.365259891162,3.0,49.0,40.4155988546208,1
1,33200,36705.0,78040.0,DebtCon,Mgr,19.0,2.0,0.0,120.090143030947,0.0,13.0,35.015748716358,1
0,33200,195971.0,298682.0,DebtCon,Other,29.0,0.0,0.0,138.566647803805,0.0,22.0,39.887562317265,0
0,33200,119049.0,175867.0,DebtCon,ProfExe,17.0,0.0,0.0,112.467785251892,0.0,16.0,28.5178166197742,1
0,33200,57419.0,103648.0,DebtCon,Office,4.0,0.0,0.0,175.38672312557,1.0,25.0,34.2862505079183,1
0,33200,23858.0,40268.0,DebtCon,Other,0.0,0.0,0.0,56.6038954480187,0.0,7.0,16.6958285946706,0
0,33200,140690.0,195001.0,DebtCon,ProfExe,21.0,0.0,0.0,177.247554031846,0.0,22.0,38.9812102777796,0
0,33300,19675.0,47894.0,DebtCon,Mgr,6.0,0.0,0.0,42.4352796535658,0.0,7.0,36.6686170752713,0
1,33400,59000.0,85000.0,HomeImp,Self,2.0,0.0,7.0,240.433333333333,3.0,26.0,,1
0,33400,20921.0,37363.0,DebtCon,Other,28.0,0.0,0.0,198.897046657649,0.0,14.0,42.556362817621,0
0,33400,37262.0,76717.0,DebtCon,Other,9.0,,,131.044985976365,,24.0,32.0210514494083,1
0,33500,73761.0,117729.0,DebtCon,Mgr,11.0,0.0,0.0,62.120909614313,0.0,35.0,25.4616140711408,1
1,33500,54079.0,66261.0,HomeImp,Mgr,15.0,4.0,0.0,142.0,0.0,14.0,,1
0,33500,18934.0,42328.0,DebtCon,Mgr,5.0,0.0,0.0,38.6992272185926,0.0,6.0,34.2222467127593,1
0,33500,37843.0,80771.0,DebtCon,Other,10.0,,,107.997111208713,,23.0,33.9623305095883,1
0,33500,240157.0,42013.0,DebtCon,Mgr,3.0,0.0,2.0,201.612298844091,2.0,50.0,41.6447942581283,0
0,33500,49292.0,104421.0,DebtCon,Office,1.0,0.0,0.0,161.833235554349,1.0,25.0,36.8960994554665,1
0,33500,18804.0,43982.0,DebtCon,Mgr,7.0,0.0,0.0,46.7629064507359,0.0,6.0,34.980371241565,0
0,33600,87451.0,131949.0,DebtCon,Mgr,30.0,0.0,0.0,342.468059733494,0.0,20.0,40.8923884265648,1
0,33600,79877.0,118554.0,DebtCon,Mgr,9.0,0.0,0.0,78.3277677133406,1.0,35.0,25.0120203686003,1
0,33600,233630.0,284049.0,DebtCon,ProfExe,4.0,0.0,0.0,218.993696209465,0.0,30.0,14.072353758068,1
0,33700,73877.0,124834.0,DebtCon,Mgr,10.0,0.0,0.0,68.482694590518,0.0,34.0,25.9604550925831,1
0,33700,142468.0,195770.0,DebtCon,ProfExe,22.0,0.0,0.0,200.860736695099,1.0,22.0,36.5052711443534,1
0,33700,12512.0,42634.0,DebtCon,Other,28.0,0.0,0.0,184.134954012861,0.0,15.0,42.4823742234718,1
0,33700,28956.0,45640.0,DebtCon,Other,0.0,0.0,0.0,59.0427036822543,0.0,6.0,16.4950806371239,1
0,33700,132617.0,172152.0,DebtCon,Mgr,15.0,0.0,0.0,178.411183275673,1.0,28.0,42.4576448520588,1
0,33700,147522.0,198737.0,DebtCon,ProfExe,20.0,0.0,0.0,188.149356125208,1.0,21.0,37.3085362618363,1
0,33700,83471.0,133221.0,DebtCon,Mgr,29.0,0.0,0.0,334.581206609538,0.0,19.0,39.0955662577951,1
0,33700,26395.0,48905.0,DebtCon,Mgr,6.0,0.0,0.0,48.7100532147434,0.0,7.0,36.4243327098313,0
0,33700,36851.0,78893.0,DebtCon,Other,,,,302.727150424255,0.0,16.0,41.8221598749571,1
0,33800,15648.0,43726.0,DebtCon,Other,29.0,0.0,0.0,198.451173688385,0.0,14.0,42.5119750486463,1
0,33900,128884.0,172094.0,DebtCon,Mgr,12.0,1.0,0.0,166.624738235041,1.0,27.0,42.3188992236969,1
0,33900,13154.0,62208.0,DebtCon,Other,1.0,0.0,0.0,111.980656956086,1.0,5.0,37.4669773017182,1
0,33900,232317.0,38412.0,DebtCon,Mgr,2.0,0.0,2.0,213.20965137039,3.0,50.0,42.5578290981091,0
0,33900,231455.0,290039.0,DebtCon,ProfExe,4.0,0.0,0.0,222.874647943543,0.0,30.0,16.6894907965043,1
0,34000,121625.0,169369.0,DebtCon,ProfExe,15.0,0.0,0.0,112.314997061741,0.0,17.0,28.9943123739698,0
0,34000,232312.0,286305.0,DebtCon,ProfExe,4.0,0.0,0.0,219.658931934941,0.0,29.0,15.7359348880062,1
0,34000,57025.0,103563.0,DebtCon,Office,3.0,0.0,0.0,173.494131873786,2.0,24.0,36.9138976501366,1
0,34100,139035.0,198788.0,DebtCon,ProfExe,23.0,0.0,0.0,171.963291616817,1.0,22.0,37.6858920778548,1
0,34100,241545.0,42189.0,DebtCon,Mgr,1.0,0.0,2.0,196.554221233195,3.0,50.0,42.0427061757318,0
0,34100,138523.0,196555.0,DebtCon,ProfExe,21.0,0.0,0.0,185.005434665231,1.0,22.0,38.8960395039506,1
0,34100,241931.0,36486.0,DebtCon,Mgr,1.0,0.0,2.0,196.008831586735,3.0,50.0,42.4585817877523,1
0,34200,119575.0,175235.0,DebtCon,ProfExe,16.0,0.0,0.0,131.542438208216,1.0,16.0,27.1498985152039,1
0,34300,89000.0,137000.0,DebtCon,Other,12.0,0.0,0.0,63.9333333333333,1.0,36.0,,0
0,34300,146171.0,196270.0,DebtCon,ProfExe,19.0,0.0,0.0,195.555801042899,1.0,21.0,37.9495934069853,1
0,34300,118911.0,168901.0,DebtCon,ProfExe,16.0,0.0,0.0,134.734023542106,0.0,17.0,28.8175154551526,1
0,34400,97971.0,145124.0,DebtCon,Other,13.0,0.0,0.0,67.8320416646805,1.0,36.0,40.4027058419691,1
1,34400,155536.0,169503.0,DebtCon,Office,10.0,0.0,0.0,107.709922698593,4.0,32.0,58.82692960088,1
0,34500,109000.0,159500.0,DebtCon,Other,,0.0,0.0,250.633333333333,3.0,14.0,,1
1,34600,169960.0,224716.0,DebtCon,Mgr,2.0,0.0,0.0,182.06846112374,2.0,21.0,32.7102048563586,1
0,34600,27851.0,42623.0,DebtCon,Mgr,6.0,0.0,0.0,45.9271661669314,0.0,7.0,35.1310927059413,1
0,34600,143542.0,195327.0,DebtCon,ProfExe,23.0,0.0,0.0,174.635348660415,1.0,22.0,37.4473840059933,0
0,34700,81688.0,131993.0,DebtCon,Mgr,27.0,0.0,0.0,327.492359808583,0.0,19.0,41.2126408228803,1
0,34800,115191.0,165667.0,DebtCon,Other,,0.0,0.0,244.097669961864,4.0,14.0,36.1311757758778,1
1,34800,121399.0,164000.0,DebtCon,Office,11.0,0.0,1.0,208.0,2.0,34.0,,0
0,34800,138680.0,190729.0,DebtCon,ProfExe,21.0,0.0,0.0,198.123334211064,0.0,21.0,35.5772392523369,1
0,34800,139519.0,195663.0,DebtCon,ProfExe,22.0,0.0,0.0,182.664772145908,0.0,22.0,36.9559173643384,1
0,34900,121550.0,174507.0,DebtCon,ProfExe,17.0,0.0,0.0,110.94310952723,1.0,17.0,30.6993030187717,1
0,34900,236340.0,37598.0,DebtCon,Mgr,2.0,0.0,1.0,220.602535056349,4.0,50.0,41.8574159284436,1
0,35000,240994.0,39401.0,DebtCon,Mgr,3.0,0.0,1.0,210.501817360725,3.0,50.0,42.9675116347976,1
0,35000,239058.0,40848.0,DebtCon,Mgr,4.0,0.0,1.0,212.015405826287,3.0,49.0,40.1318154466068,1
1,35000,227000.0,316000.0,HomeImp,ProfExe,3.0,0.0,0.0,160.266666666667,1.0,25.0,,1
0,35000,31000.0,50000.0,DebtCon,Other,,0.0,0.0,,7.0,0.0,,1
0,35000,197906.0,265000.0,DebtCon,ProfExe,4.0,0.0,0.0,246.566666666667,0.0,32.0,,1
1,35000,391000.0,505000.0,DebtCon,ProfExe,4.5,0.0,0.0,192.766666666667,0.0,22.0,,1
0,35100,33844.0,55100.0,DebtCon,Other,,0.0,0.0,,6.0,0.0,34.703023779999,0
0,35100,88197.0,132776.0,DebtCon,Mgr,30.0,0.0,0.0,333.046312262663,0.0,20.0,39.294720942208,1
0,35200,239513.0,37076.0,DebtCon,Mgr,0.0,0.0,1.0,183.373452348157,2.0,49.0,40.7798487044824,1
0,35200,234682.0,37079.0,DebtCon,Mgr,2.0,0.0,1.0,216.666637199358,2.0,50.0,40.4100514093507,1
0,35200,239987.0,43028.0,DebtCon,Mgr,2.0,0.0,1.0,210.189005241025,3.0,49.0,41.3366267314863,1
0,35300,83439.0,134691.0,DebtCon,Mgr,30.0,0.0,0.0,355.806030770299,0.0,20.0,41.8830712543349,0
0,35400,90295.0,139602.0,DebtCon,Other,12.0,0.0,0.0,62.8068107133947,0.0,35.0,40.2296140298292,0
0,35500,142713.0,196335.0,DebtCon,ProfExe,21.0,0.0,0.0,191.866117520435,1.0,22.0,35.6474425659736,1
0,35600,116080.0,163905.0,DebtCon,Other,,0.0,0.0,252.371036926814,3.0,14.0,34.6277521700634,0
0,35600,20552.0,46697.0,DebtCon,Mgr,7.0,0.0,0.0,45.1444868299427,0.0,6.0,36.062827417307,1
0,35600,31807.0,51823.0,DebtCon,Other,,0.0,0.0,,7.0,0.0,34.4430921727061,0
0,35700,238104.0,43026.0,DebtCon,Mgr,3.0,0.0,1.0,206.647078561821,3.0,49.0,41.2766371244968,1
0,35800,207312.0,271738.0,DebtCon,ProfExe,4.0,0.0,0.0,228.802007366029,0.0,32.0,32.6819993475229,0
0,35800,93309.0,137370.0,DebtCon,Other,12.0,0.0,0.0,70.0247046891398,0.0,36.0,41.8616468534067,1
0,36000,204292.0,268436.0,DebtCon,ProfExe,3.0,0.0,0.0,243.29543026089,0.0,31.0,30.9389774468769,1
0,36000,203680.0,270992.0,DebtCon,ProfExe,3.0,0.0,0.0,234.023975111258,0.0,32.0,29.6963458097383,1
1,36000,124000.0,176000.0,DebtCon,Other,21.0,,,257.7,5.0,35.0,,1
0,36000,145908.0,190303.0,DebtCon,ProfExe,20.0,0.0,0.0,179.719245465162,0.0,21.0,38.6007649853829,1
0,36000,89270.0,127834.0,DebtCon,Mgr,30.0,0.0,0.0,350.619527311795,0.0,20.0,38.6690728382622,1
0,36100,94801.0,146627.0,DebtCon,Other,11.0,0.0,0.0,64.3787928869608,1.0,36.0,40.2348711930285,1
0,36100,36948.0,56236.0,DebtCon,Other,,0.0,0.0,,7.0,0.0,31.0580186993154,0
1,36100,233417.0,324987.0,HomeImp,ProfExe,4.0,0.0,0.0,152.245427915437,0.0,25.0,21.8629389105704,1
0,36200,38010.0,59111.0,DebtCon,Other,,0.0,0.0,,6.0,0.0,31.3321414852199,1
0,36200,36974.0,54452.0,DebtCon,Other,,0.0,0.0,,7.0,0.0,31.1643539146354,1
0,36200,36661.0,53622.0,DebtCon,Other,,0.0,0.0,,6.0,0.0,32.0146916550653,0
0,36300,35287.0,56532.0,DebtCon,Other,,0.0,0.0,,7.0,0.0,32.6245319012667,0
0,36300,22431.0,42834.0,DebtCon,Mgr,6.0,0.0,0.0,50.4195943539674,0.0,6.0,33.4161482717219,0
0,36300,25867.0,43823.0,DebtCon,Mgr,6.0,0.0,0.0,56.1273391679212,0.0,6.0,33.6767395478332,1
0,36300,26662.0,70000.0,DebtCon,ProfExe,5.0,0.0,0.0,190.8,2.0,18.0,,1
0,36300,142395.0,195120.0,DebtCon,ProfExe,22.0,0.0,0.0,185.359372076644,0.0,22.0,38.3550948864571,0
0,36300,35072.0,74829.0,DebtCon,ProfExe,4.0,1.0,0.0,195.559641695487,2.0,18.0,23.0198552400618,1
0,36400,118040.0,164592.0,DebtCon,Other,,0.0,0.0,250.003283192856,2.0,13.0,34.3222850709699,0
0,36400,38263.0,57311.0,DebtCon,Other,,0.0,0.0,,7.0,0.0,31.5366535766687,1
0,36400,86853.0,131508.0,DebtCon,Mgr,30.0,0.0,0.0,349.694399379884,0.0,19.0,40.1070313607003,1
0,36400,204419.0,268745.0,DebtCon,ProfExe,4.0,0.0,0.0,267.920921975684,0.0,31.0,32.7475931191899,0
0,36500,141200.0,195729.0,DebtCon,ProfExe,23.0,0.0,0.0,182.728894776135,0.0,22.0,37.4055095749002,0
1,36500,84978.0,125000.0,DebtCon,Self,10.0,0.0,1.0,213.066666666667,0.0,64.0,,1
0,36500,18101.0,42320.0,DebtCon,Mgr,7.0,0.0,0.0,49.7462028150068,0.0,7.0,36.5010093319002,1
0,36500,114350.0,164159.0,DebtCon,Other,,0.0,0.0,245.523254946724,3.0,13.0,37.0713327967801,0
0,36500,87683.0,131532.0,DebtCon,Mgr,32.0,0.0,0.0,351.025751976365,0.0,20.0,40.1786513780237,0
1,36600,397299.0,512650.0,DebtCon,ProfExe,4.0,0.0,0.0,197.516683885775,0.0,21.0,43.4583274168001,1
0,36600,32590.0,58157.0,DebtCon,Other,,0.0,0.0,,6.0,0.0,33.0169310243879,1
0,36800,35447.0,59890.0,DebtCon,Other,,0.0,0.0,,7.0,0.0,31.1738435198431,1
0,36800,109378.0,163684.0,DebtCon,Other,,0.0,0.0,240.232875366581,3.0,13.0,35.6915426893493,1
0,36800,35077.0,53120.0,DebtCon,Other,,0.0,0.0,,6.0,0.0,34.9850125610759,1
1,36800,125894.0,172184.0,DebtCon,Office,11.0,0.0,1.0,214.731160342757,1.0,33.0,43.8475437170116,1
1,36900,111151.0,155000.0,HomeImp,ProfExe,12.0,0.0,0.0,137.966666666667,0.0,40.0,,0
0,37000,34085.0,70596.0,DebtCon,ProfExe,3.0,0.0,0.0,195.363383819751,2.0,18.0,25.5924239502905,0
1,37000,93378.0,145000.0,DebtCon,Sales,15.0,,2.0,368.7,1.0,27.0,,1
0,37000,36910.0,58338.0,DebtCon,Other,,0.0,0.0,,7.0,0.0,34.8915845900269,1
0,37200,35515.0,76591.0,DebtCon,ProfExe,6.0,0.0,0.0,203.708054584317,1.0,17.0,22.4321320889388,1
0,37200,205922.0,267238.0,DebtCon,ProfExe,2.0,1.0,0.0,238.211479876621,0.0,32.0,31.6228435419932,1
0,37200,202627.0,268857.0,DebtCon,ProfExe,3.0,0.0,0.0,248.170360301219,0.0,31.0,31.8593985596343,1
1,37300,68789.0,86172.0,HomeImp,Self,2.0,0.0,6.0,235.637905644348,2.0,25.0,114.050527695916,0
0,37400,96798.0,145550.0,DebtCon,Other,12.0,0.0,0.0,63.9016769473741,1.0,35.0,40.5948517260956,1
0,37500,111248.0,159739.0,DebtCon,Other,,0.0,0.0,260.081484234324,2.0,13.0,36.3933481229345,1
0,37500,127000.0,190900.0,DebtCon,Mgr,,1.0,0.0,181.633333333333,0.0,25.0,,0
0,37600,33388.0,71282.0,DebtCon,ProfExe,4.0,0.0,0.0,202.112568203493,2.0,18.0,25.1965241849127,0
0,37600,141000.0,200300.0,HomeImp,ProfExe,5.0,0.0,0.0,145.633333333333,0.0,31.0,,1
0,37700,141260.0,205493.0,HomeImp,ProfExe,5.0,0.0,0.0,148.13723935162,0.0,31.0,34.3029739025528,0
0,37700,31687.0,76454.0,DebtCon,ProfExe,5.0,0.0,0.0,192.351670191418,2.0,18.0,23.8734088224421,1
0,37700,37200.0,51389.0,DebtCon,Other,,0.0,0.0,,6.0,0.0,32.7743310210176,0
0,37800,31214.0,58282.0,DebtCon,Other,,0.0,0.0,,7.0,0.0,34.226189581317,1
0,37800,111412.0,166682.0,DebtCon,Other,,0.0,0.0,251.956782897161,3.0,14.0,34.8834109420252,0
0,37900,201996.0,272874.0,DebtCon,ProfExe,3.0,0.0,0.0,249.826592497252,0.0,32.0,31.4275824471831,1
0,37900,150044.0,202894.0,HomeImp,ProfExe,5.0,0.0,0.0,156.033927905996,0.0,30.0,36.3114076720138,1
0,38000,58200.0,108000.0,DebtCon,Mgr,16.0,0.0,1.0,195.833333333333,0.0,22.0,,0
1,38000,24447.0,,DebtCon,Office,3.0,0.0,4.0,134.9,2.0,25.0,,1
1,38000,106000.0,160000.0,DebtCon,Other,24.0,0.0,6.0,240.466666666667,0.0,33.0,,1
1,38000,290000.0,364000.0,DebtCon,ProfExe,0.3,0.0,0.0,126.833333333333,6.0,32.0,,1
0,38000,97759.0,139899.0,DebtCon,Other,11.0,0.0,0.0,62.8586696592748,1.0,36.0,41.7884921748044,1
1,38000,94083.0,132791.0,DebtCon,Self,10.0,0.0,1.0,212.992727960261,0.0,64.0,62.8017320885471,1
0,38100,204071.0,270794.0,DebtCon,ProfExe,3.0,0.0,0.0,230.398576464208,0.0,32.0,31.3697393878548,0
0,38100,33446.0,73289.0,DebtCon,ProfExe,5.0,0.0,0.0,180.847814956581,1.0,18.0,23.8204153348507,0
0,38100,67559.0,113024.0,DebtCon,Mgr,16.0,0.0,0.0,190.676671377509,0.0,22.0,40.2396096349226,1
0,38100,93544.0,142231.0,DebtCon,Other,11.0,0.0,0.0,55.1098503125563,0.0,36.0,41.2954003044755,1
0,38200,128081.0,196037.0,DebtCon,Mgr,,0.0,0.0,197.865492083037,0.0,24.0,32.5678569081183,1
0,38200,147457.0,210065.0,HomeImp,ProfExe,3.0,0.0,0.0,148.733184891502,0.0,31.0,35.8949254299956,0
0,38200,92227.0,143087.0,DebtCon,Other,13.0,0.0,0.0,61.1783350512569,1.0,36.0,40.3295424163852,0
0,38300,93255.0,144457.0,DebtCon,Other,10.0,0.0,0.0,73.6568539279912,1.0,36.0,41.939496060889,1
0,38400,31458.0,71821.0,DebtCon,ProfExe,4.0,0.0,0.0,191.975558427745,2.0,17.0,24.9853624689045,0
0,38600,136879.0,191860.0,DebtCon,Mgr,,1.0,0.0,185.314945111922,0.0,25.0,35.0591632328365,1
0,38600,145590.0,209950.0,HomeImp,ProfExe,4.0,0.0,0.0,149.881128943338,0.0,31.0,35.5827888263309,1
1,38700,,60000.0,DebtCon,Other,0.0,0.0,0.0,235.366666666667,1.0,15.0,,1
0,38700,33465.0,71449.0,DebtCon,ProfExe,6.0,0.0,0.0,172.767888015232,2.0,17.0,25.3128416341044,1
1,38700,119847.0,162365.0,HomeImp,ProfExe,13.0,0.0,0.0,149.802795454404,0.0,39.0,47.9151124152518,1
1,38800,31976.0,,DebtCon,Office,2.0,0.0,3.0,134.543885976039,1.0,24.0,,0
1,38900,120006.0,160771.0,HomeImp,ProfExe,13.0,0.0,0.0,137.635373395658,0.0,40.0,46.7015852381576,1
0,38900,198749.0,270751.0,DebtCon,ProfExe,4.0,0.0,0.0,245.895444379686,0.0,32.0,29.6223686857579,1
0,38900,31836.0,54976.0,DebtCon,Other,,0.0,0.0,,6.0,0.0,33.4592456437923,0
0,38900,200731.0,269450.0,DebtCon,ProfExe,3.0,0.0,0.0,237.344296592931,0.0,32.0,29.2944878970107,1
0,39000,36335.0,50704.0,DebtCon,Other,,0.0,0.0,,7.0,0.0,31.2443985008841,1
1,39000,399412.0,511164.0,DebtCon,ProfExe,5.0,0.0,0.0,181.962400806082,0.0,21.0,43.7300318522751,1
1,39000,3372.0,41500.0,HomeImp,ProfExe,4.3,0.0,0.0,326.666666666667,6.0,15.0,,1
0,39100,128996.0,195061.0,DebtCon,Mgr,,1.0,0.0,167.664508626921,0.0,25.0,31.8055962826245,0
0,39100,68135.0,108723.0,DebtCon,Mgr,15.0,0.0,1.0,193.686189096137,0.0,22.0,38.5789927128884,0
1,39300,,62158.0,DebtCon,Other,0.0,0.0,0.0,238.874129234644,1.0,14.0,1.02893096815279,1
0,39300,27324.0,73924.0,DebtCon,ProfExe,6.0,0.0,0.0,190.34457453432,1.0,18.0,25.0535335249237,0
0,39400,148631.0,207976.0,HomeImp,ProfExe,6.0,0.0,0.0,151.256946224827,0.0,31.0,35.4319930498637,1
1,39400,162000.0,235000.0,DebtCon,Mgr,10.0,3.0,4.0,77.1,0.0,21.0,,1
0,39500,30972.0,70545.0,DebtCon,ProfExe,3.0,0.0,0.0,197.452428911054,2.0,17.0,25.3605573464653,0
1,39500,,50000.0,DebtCon,Other,7.0,0.0,0.0,51.7666666666667,0.0,14.0,,1
0,39500,132485.0,192838.0,DebtCon,Mgr,,1.0,0.0,176.123881378949,0.0,24.0,31.7374782020959,1
0,39500,68117.0,117084.0,DebtCon,Mgr,15.0,0.0,0.0,198.099786895736,0.0,21.0,40.204874501035,0
0,39600,134552.0,193455.0,DebtCon,Mgr,,0.0,0.0,185.193836562095,0.0,25.0,33.2179616974843,1
1,39600,,44000.0,DebtCon,Other,,0.0,3.0,214.033333333333,1.0,16.0,,1
0,39700,134586.0,193219.0,DebtCon,Mgr,,1.0,0.0,179.069355742074,0.0,25.0,32.041133968188,0
0,39700,146341.0,208296.0,HomeImp,ProfExe,5.0,0.0,0.0,139.436733898772,0.0,31.0,35.459160500513,1
0,39700,59360.0,117186.0,DebtCon,Mgr,16.0,0.0,1.0,203.139968269865,0.0,22.0,40.1380904451004,1
0,39800,129611.0,191175.0,DebtCon,Mgr,,0.0,0.0,183.799215797758,0.0,25.0,35.5524863580114,1
1,40000,76769.0,129000.0,DebtCon,Sales,30.0,0.0,0.0,286.3,2.0,35.0,,1
0,40000,134029.0,191990.0,DebtCon,Mgr,,1.0,0.0,178.78095960361,0.0,24.0,34.521450248799,1
0,40000,5118.0,62000.0,HomeImp,Office,,0.0,0.0,311.433333333333,0.0,19.0,,0
0,40000,362000.0,465000.0,HomeImp,ProfExe,3.0,0.0,0.0,313.466666666667,4.0,15.0,,1
1,40000,147224.0,225000.0,DebtCon,Self,2.0,0.0,4.0,158.2,3.0,28.0,,1
1,40000,53543.0,,DebtCon,Other,3.5,1.0,8.0,159.3,2.0,39.0,,1
1,40000,4742.0,,DebtCon,Mgr,5.0,7.0,1.0,304.366666666667,6.0,21.0,,1
1,40000,120000.0,159000.0,DebtCon,Other,0.0,0.0,1.0,314.5,6.0,52.0,,1
1,40000,159000.0,225000.0,HomeImp,Self,5.0,0.0,0.0,6.13333333333333,8.0,3.0,,0
1,40000,,850000.0,HomeImp,Other,17.0,0.0,0.0,186.666666666667,1.0,24.0,,0
1,40000,331000.0,415000.0,DebtCon,ProfExe,22.0,0.0,0.0,242.466666666667,8.0,34.0,,1
0,40000,145351.0,208657.0,HomeImp,ProfExe,3.0,0.0,0.0,153.826543769643,0.0,31.0,36.099926976161,1
0,40100,129625.0,197722.0,DebtCon,Mgr,,0.0,0.0,178.767393548832,0.0,25.0,33.1993105938748,0
0,40100,58784.0,115430.0,DebtCon,Mgr,17.0,0.0,1.0,183.520056714583,0.0,22.0,39.3891565557798,0
0,40300,369874.0,467112.0,HomeImp,ProfExe,2.0,0.0,0.0,328.198893768194,4.0,15.0,40.7999214082351,1
0,40300,33299.0,73380.0,DebtCon,ProfExe,4.0,0.0,0.0,184.537589086566,1.0,18.0,24.3744811120976,1
0,40400,63131.0,109395.0,DebtCon,Mgr,14.0,0.0,0.0,198.448418720991,0.0,21.0,39.555936209958,1
1,40400,83786.0,131000.0,DebtCon,Office,34.0,,13.0,210.6,3.0,36.0,,1
0,40400,145423.0,203712.0,HomeImp,ProfExe,5.0,0.0,0.0,150.804396826282,0.0,31.0,37.3080130743366,1
0,40500,66895.0,113770.0,DebtCon,Mgr,14.0,0.0,0.0,188.140416829721,0.0,22.0,38.0853281313299,1
